,source,z-score,pt,ref,1gram-precision,2gram-precision,3gram-precision,4gram-precision,1gram-recall,2gram-recall,3gram-recall,4gram-recall,wmdist,pt_len,ref_len
48,The team event is always the best.,0.277634050887422,"['joukkuekilpailu', 'on', 'aina', 'paras']","['joukkuetapahtuma', 'on', 'aina', 'paras']",0.75,0.6666666666666666,0.5,0.0,0.75,0.6666666666666666,0.5,0.0,0.2769217789173126,4,4
49,"“[As the President,] I will oppose all those trade agreements that work against employees or wages”, Clinton promised.",1.53422438707772,"['presidenttinä', 'vastustan', 'kaikkia', 'kauppasopimuksia', 'jotka', 'toimivat', 'työntekijöitä', 'tai', 'palkkoja', 'vastaan', 'clinton', 'lupasi']","['puhemiehenä', 'vastustan', 'kaikkia', 'niitä', 'kauppasopimuksia', 'jotka', 'toimivat', 'työntekijöitä', 'tai', 'palkkoja', 'vastaan', 'clinton', 'lupasi']",0.9166666666666666,0.8181818181818182,0.7,0.6666666666666666,0.8461538461538461,0.75,0.6363636363636364,0.6,0.09383215148769675,12,13
50,"Hansford said he and his family members all have disabilities, and he's the only one who can swim.",0.784314350582567,"['hansford', 'sanoi', 'että', 'sekä', 'hänellä', 'että', 'hänen', 'perheenjäsenillään', 'on', 'kaikilla', 'vammoja', 'ja', 'että', 'hän', 'on', 'ainoa', 'uimataitoinen']","['hansford', 'sanoi', 'että', 'hänellä', 'ja', 'hänen', 'perheenjäsenillään', 'on', 'kaikki', 'vammaiset', 'ja', 'hän', 'on', 'ainoa', 'joka', 'voi', 'uida']",0.6470588235294118,0.375,0.2,0.0,0.6470588235294118,0.375,0.2,0.0,0.13559018451937938,17,17
51,How to defend yourself from gun attacks using Krav Maga,0.228195054377829,"['näin', 'voit', 'puolustautua', 'aseellisilta', 'hyökkäyksiltä', 'krav', 'magaa', 'käyttämällä']","['miten', 'puolustat', 'itseäsi', 'aseesi', 'hyökkäyksiltä', 'käyttämällä', 'krav', 'magaa']",0.5,0.14285714285714285,0.0,0.0,0.5,0.14285714285714285,0.0,0.0,0.17455105261421203,8,8
52,"In addition to a music event, one can also call this a community of trendy young adults.",0.634701713221963,"['musiikkitapahtuman', 'rinnalla', 'voidaankin', 'puhua', 'trendikkäiden', 'nuorten', 'aikuisten', 'yhteisöstä']","['musiikkitapahtuman', 'lisäksi', 'voidaan', 'kutsua', 'myös', 'trendikkäiden', 'nuorten', 'aikuisten', 'yhteisöksi']",0.5,0.2857142857142857,0.16666666666666666,0.0,0.4444444444444444,0.25,0.14285714285714285,0.0,0.17336651809712347,8,9
53,"Since the other studies have found out that the Greenland shark females do not reach maturity until they are over 4 metres long, the researchers calculated they are about 150 years old at that stage.",0.594437797891801,"['koska', 'aiemmissa', 'tutkimuksissa', 'on', 'todettu', 'että', 'jäähainaaraat', 'saavuttavat', 'sukukypsyyden', 'vasta', 'yli', 'nelimetrisinä', 'tutkijat', 'laskivat', 'että', 'ne', 'ovat', 'siinä', 'vaiheessa', 'noin', '150-vuotiaita']","['koska', 'muut', 'tutkimukset', 'ovat', 'havainneet', 'että', 'grönlannin', 'hain', 'naiset', 'eivät', 'saavuta', 'kypsyyttä', 'kunnes', 'ne', 'ovat', 'yli', '4', 'metriä', 'pitkiä', 'tutkijat', 'laskivat', 'että', 'ne', 'ovat', 'noin', '150', 'vuotta', 'vanha', 'tässä', 'vaiheessa']",0.47619047619047616,0.2,0.15789473684210525,0.1111111111111111,0.3333333333333333,0.13793103448275862,0.10714285714285714,0.07407407407407407,0.17962883414130285,21,30
54,"Their father, Markus Koli, helps and advises the brothers based on his own experience.",1.86314338383093,"['heidän', 'isänsä', 'markus', 'koli', 'auttaa', 'ja', 'neuvoo', 'veljeksiä', 'oman', 'kokemuksensa', 'myötä']","['heidän', 'isänsä', 'markus', 'koli', 'auttaa', 'ja', 'neuvoo', 'veljiä', 'omasta', 'kokemuksestaan']",0.6363636363636364,0.6,0.5555555555555556,0.5,0.7,0.6666666666666666,0.625,0.5714285714285714,0.14842095136142694,11,10
55,"This model would have an effect on about 10 per cent of forest owners, he says.",1.49767783188292,"['mallilla', 'olisi', 'vaikutusta', 'noin', '10', 'prosenttiin', 'metsäomistajakunnasta', 'hän', 'sanoo']","['tämä', 'malli', 'vaikuttaa', 'noin', '10', 'prosenttiin', 'metsänomistajista', 'hän', 'sanoo']",0.5555555555555556,0.375,0.14285714285714285,0.0,0.5555555555555556,0.375,0.14285714285714285,0.0,0.359812143188715,9,9
56,"Purchasing power secured, will not grow",0.4743742864285101,"['ostovoima', 'turvataan', 'se', 'ei', 'kasva']","['ostovoima', 'varmistetaan', 'ei', 'kasva']",0.6,0.25,0.0,0.0,0.75,0.3333333333333333,0.0,0.0,0.2530034488313198,5,4
57,"""The Pleiades star cluster provides an anchor for theoretical models of stellar rotation going both directions, younger and older,"" said Rebull.",0.9117203828952052,"['plejadien', 'tähtijoukko', 'tarjoaa', 'ankkurin', 'tähtien', 'pyörimisen', 'teoreettisiin', 'malleihin', 'jotka', 'käsittävät', 'molemmat', 'suunnat', 'nuoremmat', 'ja', 'vanhemmat', 'rebull', 'sanoi']","['pleiades', 'tähtipurkki', 'tarjoaa', 'ankkurin', 'teoreettisille', 'malleille', 'jotka', 'ovat', 'tähtien', 'pyörimistä', 'jotka', 'kulkevat', 'molempiin', 'suuntiin', 'nuorempina', 'ja', 'vanhempina', 'sanoi', 'rebull']",0.4117647058823529,0.0625,0.0,0.0,0.3684210526315789,0.05555555555555555,0.0,0.0,0.41498263730299756,17,19
58,"That, on its turn, has been shown to trigger biological changes that may lead to an early death.",0.980975050313518,"['sen', 'on', 'taas', 'todettu', 'laukaisevan', 'biologisia', 'mekanismeja', 'jotka', 'saattavat', 'aikaistaa', 'kuolemaa']","['se', 'on', 'puolestaan', 'näyttänyt', 'aiheuttavan', 'biologisia', 'muutoksia', 'jotka', 'voivat', 'johtaa', 'varhaiseen', 'kuolemaan']",0.2727272727272727,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.34019162972774036,11,12
59,"""The time is right for us to move to the bank of brands, because underneath (we've been asking) how do we focus on making this a better bank for customers?"" said the chief executive.",0.87709304918605,"['meidän', 'on', 'nyt', 'aika', 'siirtyä', 'brändien', 'pankin', 'suuntaan', 'koska', 'pohjimmiltaan', 'olemme', 'kyselleet', 'kyse', 'on', 'siitä', 'miten', 'voimme', 'keskittyä', 'tekemään', 'tästä', 'asiakkaille', 'paremman', 'pankin', 'toimitusjohtaja', 'sanoi']","['nyt', 'on', 'oikea', 'aika', 'siirtyä', 'brändien', 'pankkiin', 'sillä', 'alla', 'olemme', 'kysyneet', 'miten', 'keskitymme', 'tekemään', 'tästä', 'paremman', 'asiakkaan', 'pankin', 'sanoi', 'toimitusjohtaja']",0.52,0.125,0.043478260869565216,0.0,0.65,0.15789473684210525,0.05555555555555555,0.0,0.09837384092279496,25,20
60,"We've been losing out on so many world titles, so to win the Olympics again is just amazing.",1.08485705144098,"['olemme', 'hävinneet', 'niin', 'monta', 'maailmanmestaruutta', 'joten', 'olympialaisten', 'voittaminen', 'jälleen', 'on', 'yksinkertaisesti', 'upeaa']","['olemme', 'menettäneet', 'niin', 'monta', 'maailmanmestaruusottelua', 'joten', 'voittaaksemme', 'olympialaiset', 'uudelleen', 'on', 'vain', 'mahtavaa']",0.4166666666666667,0.09090909090909091,0.0,0.0,0.4166666666666667,0.09090909090909091,0.0,0.0,0.17012030438031037,12,12
61,"They had freed over 2,000 civilian hostages who had been held by the militants, Sharfan Darwish of the SDF allied Manbij Military Council told Reuters.",0.392310377257875,"['joukot', 'olivat', 'vapauttaneet', 'yli', '2000', 'siivilipanttivankia', 'joita', 'taistelijat', 'pitivät', 'vankeina', 'sharfan', 'darwish', 'sdf', 'n', 'liittolaisjoukosta', 'manbij’n', 'sotilasneuvostosta', 'kertoi', 'reutersille']","['heillä', 'oli', 'vapautettu', 'yli', '2', '000', 'siviili', 'panttivankia', 'jotka', 'olivat', 'militanttien', 'hallussa', 'sdf', 'n', 'sidosryhmän', 'sharban', 'darwishin', 'jäsen', 'manbijin', 'sotilasneuvosto', 'kertoi', 'reutersille']",0.3157894736842105,0.1111111111111111,0.0,0.0,0.2727272727272727,0.09523809523809523,0.0,0.0,0.33495572135428586,19,22
62,"Piia Koriseva, Lotta Backlund, and Mikael Saarinen all participated in ‘Tehdään se nyt’ (let’s do it now) project.",0.669329046931119,"['piia', 'koriseva', 'lotta', 'backlund', 'ja', 'mikael', 'saarinen', 'olivat', 'mukana', 'tehdään', 'se', 'nyt', '-projektissa']","['piia', 'koriseva', 'lotta', 'backlund', 'ja', 'mikael', 'saarinen', 'osallistuivat', 'kaikkiin', 'tehdään', 'se', 'nyt', 'projektiin']",0.7692307692307693,0.6666666666666666,0.5454545454545454,0.4,0.7692307692307693,0.6666666666666666,0.5454545454545454,0.4,0.12850546431913215,13,13
63,It's really important not to get carried away.,-1.4948793098910902,"['on', 'todella', 'tärkeää', 'pitää', 'kontrolli']","['on', 'todella', 'tärkeää', 'ettet', 'saa', 'kuljettaa', 'pois']",0.6,0.5,0.3333333333333333,0.0,0.42857142857142855,0.3333333333333333,0.2,0.0,0.25309996993594025,5,7
64,"He says the tax deduction has a positive impact on purchase power and employment, if there are no other things that add to people’s uncertainty.",2.11820477948319,"['hän', 'sanoo', 'että', 'veronalennus', 'vaikuttaa', 'myönteisesti', 'ostovoimaan', 'ja', 'työllisyyteen', 'jos', 'muut', 'asiat', 'eivät', 'lisää', 'ihmisten', 'epävarmuutta']","['hän', 'sanoo', 'että', 'verovähennyksellä', 'on', 'positiivinen', 'vaikutus', 'ostovoimaan', 'ja', 'työllisyyteen', 'ellei', 'ole', 'muita', 'asioita', 'jotka', 'lisäävät', 'ihmisten', 'epävarmuutta']",0.5,0.3333333333333333,0.14285714285714285,0.0,0.4444444444444444,0.29411764705882354,0.125,0.0,0.15349508859993607,16,18
65,"In addition, the athletics is only just beginning, as well as other sports that interest Finns: sailing and riding.",0.0976102584029532,"['lisäksi', 'yleisurheilu', 'on', 'vasta', 'alkamassa', 'samoin', 'kuin', 'muut', 'suomalaisia', 'kiinnostavat', 'lajit', 'purjehdus', 'ja', 'ratsastus']","['lisäksi', 'yleisurheilu', 'on', 'vasta', 'alussa', 'samoin', 'kuin', 'muitakin', 'urheilulajeja', 'jotka', 'kiinnostavat', 'suomalaisia', 'purjehdus', 'ja', 'ratsastus']",0.7857142857142857,0.46153846153846156,0.25,0.09090909090909091,0.7333333333333333,0.42857142857142855,0.23076923076923078,0.08333333333333333,0.05403047177328839,14,15
66,"And as a generator that wouldn't be good for us,"" he said.",0.0806643738754774,"['meille', 'sähköntuottajana', 'tämä', 'ei', 'olisi', 'hyvä', 'asia', 'hän', 'sanoi']","['ja', 'generaattorina', 'joka', 'ei', 'olisi', 'hyväksi', 'meille', 'hän', 'sanoi']",0.5555555555555556,0.25,0.0,0.0,0.5555555555555556,0.25,0.0,0.0,0.18603324134459134,9,9
67,The weather service said in a statement that an additional 3 to 5 inches could fall over the area.,-0.580082549205062,"['sääpalvelu', 'sanoi', 'lausunnossa', 'että', 'alueelle', 'odotetaan', 'vielä', 'kolmesta', 'viiteen', 'senttiä', 'lisää', 'sadetta']","['sääpalvelu', 'sanoi', 'lausunnossa', 'että', 'vielä', '3', '5', 'tuumaa', 'voisi', 'kaatua', 'alueen', 'yli']",0.4166666666666667,0.2727272727272727,0.2,0.1111111111111111,0.4166666666666667,0.2727272727272727,0.2,0.1111111111111111,0.11086281365242827,12,12
68,"But for observers who have experienced racism, the lens reminded them of hurtful stereotypes in action.",1.94878072709754,"['mutta', 'rasismia', 'kokeneille', 'tarkkailijoille', 'linssi', 'oli', 'muistutus', 'loukkaavista', 'stereotyypeistä', 'toiminnassa']","['mutta', 'tarkkailijoille', 'jotka', 'ovat', 'kokeneet', 'rasismia', 'linssit', 'muistuttivat', 'heitä', 'vahingoittavien', 'stereotypioiden', 'toiminnasta']",0.3,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.3211451857513337,10,12
69,"Details on how Gibson's character will be written out of the show, which follows a team of FBI agents, is expected to come at a later date, according to the ABC Studios and CBS Television Studios statement.",0.20293101552618,"['abc', 'studiosin', 'ja', 'cbs', 'television', 'studiosin', 'lausunnon', 'mukaan', 'yksityiskohtia', 'siitä', 'miten', 'gibsonin', 'hahmo', 'poistetaan', 'fbi', 'agenttien', 'tiimistä', 'kertovasta', 'sarjasta', 'on', 'odotettavissa', 'myöhemmin']","['yksityiskohdat', 'siitä', 'miten', 'gibsonin', 'hahmo', 'kirjoitetaan', 'näytöstä', 'joka', 'seuraa', 'fbi', 'n', 'agenttien', 'joukkoa', 'odotetaan', 'tulevan', 'myöhemmin', 'abc', 'studiosin', 'ja', 'cbs', 'television', 'studiosin', 'lausunnon', 'mukaan']",0.6818181818181818,0.47619047619047616,0.4,0.3157894736842105,0.625,0.43478260869565216,0.36363636363636365,0.2857142857142857,0.13816517425228136,22,24
70,Twitter users did not hold back when the heard how insensitive Byron Macdonlad was being,-0.90665932550113,"['twitterin', 'käyttäjät', 'eivät', 'pidätelleet', 'itseään', 'kuullessaan', 'kuinka', 'piittaamaton', 'byron', 'macdonald', 'oli']","['twitterin', 'käyttäjät', 'eivät', 'pidä', 'kiinni', 'kun', 'kuulivat', 'kuinka', 'helteistä', 'byron', 'macdonladia', 'oli']",0.5454545454545454,0.2,0.1111111111111111,0.0,0.5,0.18181818181818182,0.1,0.0,0.27904393449560977,11,12
71,The company does not know who is playing Pokémon Go - it just sees raw data on exercise levels.,0.740709935613488,"['yhtiö', 'ei', 'tiedä', 'kuka', 'pelaa', 'pokémon', 'gota', 'se', 'näkee', 'vain', 'harjoittelutasotiedot']","['yhtiö', 'ei', 'tiedä', 'ketkä', 'pelaavat', 'pokémon', 'goia', 'se', 'vain', 'näkee', 'raaka', 'arvot', 'liikuntatasosta']",0.6363636363636364,0.2,0.1111111111111111,0.0,0.5384615384615384,0.16666666666666666,0.09090909090909091,0.0,0.2858674961090543,11,13
72,"After Verb closed, she said, she gave up drinking coffee for a while.",-0.841301700584306,"['hän', 'sanoo', 'että', 'verbin', 'sulkeuduttua', 'hän', 'luopui', 'hetkeksi', 'kahvinjuonnista']","['kun', 'verb', 'suljettiin', 'hän', 'sanoi', 'että', 'hän', 'luopui', 'kahvista', 'kauan']",0.4444444444444444,0.125,0.0,0.0,0.4,0.1111111111111111,0.0,0.0,0.18989511805067497,9,10
73,"Greenland shark is the longest-living vertebrate in the world, does not reproduce until its 156 years old",0.255094955259707,"['jäähai', 'on', 'maailman', 'pitkäikäisin', 'selkärankainen', 'lisääntyy', 'vasta', '156-vuotiaana']","['grönlannin', 'hain', 'on', 'maailman', 'pisimpään', 'elävä', 'selkäranka', 'eikä', 'se', 'toistu', 'vasta', '156-vuotiaaseen']",0.375,0.14285714285714285,0.0,0.0,0.25,0.09090909090909091,0.0,0.0,0.2666447452399506,8,12
74,"The grandparents say Brown suffered multiple gunshot wounds, including in his groin, leg, arm and abdomen, but was awake when he was transported to the hospital.",-0.246785238084476,"['isovanhemmat', 'sanovat', 'että', 'brown', 'sai', 'useita', 'ampumahaavoja', 'muun', 'muassa', 'nivusiin', 'jalkaan', 'käteen', 'ja', 'vatsaan', 'mutta', 'hän', 'oli', 'tajuissaan', 'kun', 'hänet', 'siirrettiin', 'sairaalaan']","['isovanhemmat', 'sanovat', 'että', 'brown', 'sai', 'useita', 'ampumahöyryjä', 'mukaan', 'lukien', 'hänen', 'nivusiin', 'jalkaansa', 'käsiinsä', 'ja', 'vatsaansa', 'mutta', 'hän', 'oli', 'hereillä', 'kun', 'hänet', 'kuljetettiin', 'sairaalaan']",0.6363636363636364,0.38095238095238093,0.25,0.15789473684210525,0.6086956521739131,0.36363636363636365,0.23809523809523808,0.15,0.2354169347494067,22,23
75,Biles also has two team championships in the U.S. team.,1.5310327163702395,"['yhdysvaltain', 'joukkueessa', 'bilesillä', 'on', 'saavuttanut', 'kaksi', 'joukkuekilpailun', 'maailmanmestaruutta']","['bilesilla', 'on', 'myös', 'kaksi', 'joukkueenmestaruutta', 'usa', 'n', 'joukkueessa']",0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.29579015297994016,8,8
76,"Phelps’ winning time was 1.54,66.",1.02257261435052,"['phelpsin', 'voittoaika', 'oli']","['phelpsin', 'voittoaika', 'oli']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3,3
77,"And over in the pool, South African swimmer Cameron van der Burgh has been getting compared to Glee star Matthew Morrison for years now.",-0.4307526500680179,"['ja', 'altaassa', 'etelä', 'afrikkalaista', 'uimari', 'cameron', 'van', 'der', 'burghia', 'on', 'jo', 'vuosien', 'ajan', 'verrattu', 'glee', 'tähti', 'matthew', 'morrisoniin']","['ja', 'uima', 'altaassa', 'eteläafrikkalainen', 'uimari', 'cameron', 'van', 'der', 'burgh', 'on', 'parhaillaan', 'verrannut', 'glee', 'tähtiä', 'matthew', 'morrisonia', 'jo', 'vuosia']",0.5555555555555556,0.17647058823529413,0.125,0.06666666666666667,0.5555555555555556,0.17647058823529413,0.125,0.06666666666666667,0.1318017371011815,18,18
78,"According to the Bangkok Post, the bombs exploded in front of two different police stations.",1.93623649422053,"['bangkok', 'postin', 'mukaan', 'pommit', 'räjähtivät', 'kahden', 'eri', 'poliisiaseman', 'edessä']","['bangkok', 'postin', 'mukaan', 'pommit', 'räjähtivät', 'kahden', 'eri', 'poliisiaseman', 'edessä']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9,9
79,"The 19-year-old American gymnast soared to the all-around title on Thursday, putting the gap between herself and the rest of the world on full display under the Olympic spotlight.",-0.3296499278571,"['19-vuotias', 'amerikkalainen', 'voimistelija', 'saavutti', 'moniottelun', 'mestaruuden', 'torstaina', 'jättäen', 'itsensä', 'ja', 'loppumaailman', 'välisen', 'kuilun', 'esille', 'olympialaisten', 'valokeilaan']","['19-vuotias', 'amerikkalainen', 'voimistelija', 'nousi', 'torstaina', 'kaikkien', 'aikojen', 'puolelle', 'asettaen', 'eron', 'itsensä', 'ja', 'muun', 'maailman', 'välillä', 'täydellä', 'näytöllä', 'olympiavalokuvavalion', 'alla']",0.375,0.2,0.07142857142857142,0.0,0.3157894736842105,0.16666666666666666,0.058823529411764705,0.0,0.19120356291547674,16,19
80,"One of the places that had been under threat from demolition was the camp's Jungle Book Kids"" Cafe which is run not-for-profit and provides 200 meals a day, English and French classes, and asylum advice for the hundreds of vulnerable unaccompanied minors in the camp.",0.328188065649308,"['yksi', 'purku', 'uhan', 'alla', 'olleista', 'paikoista', 'oli', 'leirin', 'jungle', 'book', 'kids', 'cafe', 'jonka', 'toiminta', 'on', 'voittoa', 'tavoittelematonta', 'ja', 'joka', 'tarjoaa', '200', 'ateriaa', 'päivittäin', 'englannin', 'ja', 'ranskan', 'tunteja', 'sekä', 'turvapaikkaneuvoja', 'leirin', 'sadoille', 'haavoittuvaisille', 'yksinäisille', 'alaikäisille']","['eräs', 'paikoista', 'jotka', 'olivat', 'olleet', 'räjähdysvaarassa', 'oli', 'leirin', 'jungle', 'book', 'kids', 'cafe', 'joka', 'on', 'voittoa', 'tavoittelematon', 'ja', 'tarjoaa', '200', 'ateriaa', 'päivässä', 'englantilaiset', 'ja', 'ranskalaiset', 'luokat', 'sekä', 'turvapaikan', 'neuvot', 'satoille', 'haavoittuville', 'ilman', 'huoltajaa', 'oleville', 'alaikäisille', 'leirissä']",0.5,0.24242424242424243,0.15625,0.0967741935483871,0.4857142857142857,0.23529411764705882,0.15151515151515152,0.09375,0.20603416815151532,34,35
81,"Most mainstream Republicans try to argue that the Obama administration, in which Mrs. Clinton served as secretary of state, allowed ISIS to fester by failing to aggressively manage the situation in the Middle East.",0.138730210543496,"['useimmat', 'valtavirran', 'republikaanit', 'koettavat', 'väittää', 'että', 'obaman', 'hallitus', 'jossa', 'clinton', 'työskenteli', 'ulkoministerinä', 'salli', 'isisin', 'pahentua', 'koska', 'se', 'ei', 'onnistunut', 'tehokkaasti', 'hoitamaan', 'tilannetta', 'lähi', 'idässä']","['useimmat', 'valtaväestöön', 'kuuluvat', 'republikaanit', 'yrittävät', 'väittää', 'että', 'obaman', 'hallinto', 'jossa', 'rouva', 'clinton', 'toimi', 'valtion', 'sihteerinä', 'antoi', 'isis', 'lle', 'räjähtää', 'puuttumalla', 'aggressiivisesti', 'lähi', 'idän', 'tilanteeseen']",0.3333333333333333,0.08695652173913043,0.045454545454545456,0.0,0.3333333333333333,0.08695652173913043,0.045454545454545456,0.0,0.1795395039308235,24,24
