,source,z-score,pt,ref,1gram-precision,2gram-precision,3gram-precision,4gram-precision,1gram-recall,2gram-recall,3gram-recall,4gram-recall,wmdist,pt_len,ref_len
83,Guoan changed a person at the 37th minute. Zhang Xiaobin left the playing field and Zhang Chiming came on the stage and turned his weapon around to defense.,-2.16405265008123,"['在', '就', '进行']","['大家', '在', '的', '时候', '了', '一个', '人', '了', '上', '把']",0.3333333333333333,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.1702991370030604,3,10
84,"At the same time, the population growth of people aged over 65 years is also 3.6%, reaching 700,000.",0.7400711612590051,"['同时', '以上', '的', '同样', '为', '３', '达到', '人']","['与此同时', '以上', '的', '为', '3', '达到', '人']",0.625,0.2857142857142857,0.0,0.0,0.7142857142857143,0.3333333333333333,0.0,0.0,0.4287217396186972,8,7
85,"As of 8 a.m., the prison authorities have not yet made a detailed statement, including how the prisoners get grenades.",1.1335275397842,"['截至', '的', '说明', '如何', '取得']","['到', '说明', '如何', '获得']",0.4,0.25,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.7372979944252849,5,4
86,"Patrick Roy resigned as coach and vice president of the hockey operations of the Colorado Avalanche on Thursday, citing a lack of a voice within the team's decision-making process.",0.211369653443844,"['于', '一', '他', '表示', '自己', '在', '没有']","['了', '的', '和', '并', '在']",0.14285714285714285,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.1142826710559415,7,5
87,A Banff man has appealed for help in identifying fish that have appeared in his garden in Banff.,-0.641626391420981,"['的', '一', '有', '自家', '随后', '了']","['一个', '已经', '帮助', '在', '他', '的', '出现', '的']",0.16666666666666666,0.0,0.0,0.0,0.125,0.0,0.0,0.0,1.0029762815901773,6,8
88,"On the same day, China's first professional travel police team - members of Tourism Police Detachment, Sanya City, Hainan Province Public Security Bureau came to the Red Square in Moscow, and communicated with the local police on duty.",-0.526356655628437,"['的', '和', '当地', '的']",['个'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3588449560793043,4,1
89,Patrick Roy resigns as Avalanche coach,0.6263407022970029,['一'],[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,1,0
90,"At the same time, 70 medical staff and 11 ambulances were deployed from various Dehong hospitals to produce 11 medical teams, which will be responsible for the medical security work of competition site and the accommodation of athletes.",0.6021982659399521,"['同时', '从', '各', '和', '组成', '了', '个', '和', '的']","['与此同时', '来自', '多', '的', '和', '了', '个', '的', '安全', '和', '的']",0.5555555555555556,0.25,0.0,0.0,0.45454545454545453,0.2,0.0,0.0,0.650227421678237,9,11
91,Beijing Municipal Social Management Office will soon carry out special inspections on the use of unified receipts of social group membership fees.,0.198914948311721,"['即', '将', '对', '使用', '开展']","['将', '对', '的', '进行']",0.4,0.25,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.7645570102366089,5,4
92,"Without Robin we would be nobody, so a massive thanks to him he's the best coach in the world.",0.119153864809809,"['如果', '没有', '我们', '还', '只是', '非常', '他', '他', '是', '最', '的']","['没有', '我们', '就', '没有', '人', '因为', '他', '是', '上', '最好', '的']",0.45454545454545453,0.2,0.0,0.0,0.45454545454545453,0.2,0.0,0.0,0.6129894335017069,11,11
93,"KMT Vice Chairman Zhan Qixian said, ""Kuomintang, with a hundred years of history, will step down otherwise without social commitment and responsibility.""",-0.0191698181412435,"['则', '表示', '一个', '的', '有', '的', '跟', '不', '会', '这样', '就']","['在', '上', '不', '会', '有', '和']",0.2727272727272727,0.1,0.0,0.0,0.5,0.2,0.0,0.0,0.9172171586730007,11,6
94,It was like running into a series of moving buses for captain Tom Mitchell and co and the World Series champions went 5-0 up when Osea Kolinisau dived over in the corner.,-1.85077927630714,"['对于', '和', '他', '的', '而言', '像', '了', '正在', '的', '当', '这', '已经', '以', '5', '比', '0', '的', '了']","['和', '在', '一个', '起来', '就', '像', '移动']",0.1111111111111111,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,1.0937901902557265,18,7
95,"Hebei Provincial Cixiao Fund, known as Cixiao Fund of the Hebei Volunteer Service Foundation, was initiated by the Hebei Brand Preparatory Committee, and established in August 2015.",-0.0652777124582611,"['为', '由', '会', '于']","['已经', '由', '于']",0.5,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6736194423576208,4,3
96,Models can submit pics online or in person at open casting calls in Los Angeles and New York.,-1.12575928174967,"['可', '也', '可', '亲自', '到', '和', '的']","['可以', '在', '和', '的', '或者']",0.2857142857142857,0.16666666666666666,0.0,0.0,0.4,0.25,0.0,0.0,0.8341030308046461,7,5
97,We set an Olympic record in the final and beat the world champions.,0.119153864809809,"['我们', '在', '了', '并且', '了']","['我们', '在', '最后', '并', '了']",0.6,0.25,0.0,0.0,0.6,0.25,0.0,0.0,0.45357321890580654,5,5
98,Women will want to be a part of this project because it's a beautiful piece of art.,-0.3614346639677589,"['会', '此次', '因为', '它', '是', '一个', '的']","['成为', '这个', '的', '因为', '一个', '的']",0.42857142857142855,0.16666666666666666,0.0,0.0,0.5,0.2,0.0,0.0,0.703646895024939,7,6
99,"A new study led by Julius Nelson of the University of Copenhagen, Denmark, turned to the use of Greenland shark's ocular lens for radioactive carbon dating.",-0.9970455971181452,"['由', '的', '的', '使用', '的', '进行']","['的', '了', '一', '的', '使用', '了', '的']",0.6666666666666666,0.2,0.0,0.0,0.5714285714285714,0.16666666666666666,0.0,0.0,0.5473278647335819,6,7
100,"Since the beginning of this Olympic Games, Salic has obtained 13 points, eight backboards and five assists in three games, with a full performance.",-1.54073033060282,"['自从', '开始', '以来', '在', '3', '均', '得到', '8', '个', '和', '5', '全面']","['自从', '开始', '以来', '获得', '了', '个', '8', '个', '和', '5', '有', '三', '个']",0.5833333333333334,0.45454545454545453,0.3,0.1111111111111111,0.5384615384615384,0.4166666666666667,0.2727272727272727,0.1,0.5286219693957604,12,13
101,"The couple said that in writing the book, they gained greater understanding of the eating habits of Ms. Ziegelman's mother - how she couldn't throw food away, for instance.",0.188315706285336,"['这', '对', '表示', '在', '这', '他们', '了解', '了', '的', '比如', '她', '如何', '不', '把']","['这', '对', '了', '一', '他们', '更', '多', '了解', '的', '例如', '她', '不', '能', '把']",0.6428571428571429,0.07692307692307693,0.0,0.0,0.6428571428571429,0.07692307692307693,0.0,0.0,0.4178654133105011,14,14
102,The two tributaries will conduct construction via social financing. The charges have been approved by the relevant provincial government departments.,-0.7245201931651529,"['这', '采取', '进行', '已']","['个', '将', '通过', '进行']",0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.9008806372517346,4,4
103,"And they repeated the trick after finishing a lowly sixth at March's Track World Championships in London, despite Hoy having since retired.",-1.39715777515459,"['在', '的', '上', '仅', '然后', '再']","['他们', '在', '的', '完成', '了', '一个', '的', '尽管', '已经', '了']",0.3333333333333333,0.2,0.0,0.0,0.2,0.1111111111111111,0.0,0.0,0.9534491625295108,6,10
104,"""We hope that through the youthful activities and layout of the scene, so that young people know that the culture behind the Bon Festival is to express the filial piety and thanksgiving.""",0.066034004944014,"['我们', '通过', '的', '和', '让', '知道', '的', '是', '和']","['我们', '能够', '通过', '的', '和', '的', '使', '知道', '的', '是', '和']",0.8888888888888888,0.625,0.42857142857142855,0.16666666666666666,0.7272727272727273,0.5,0.3333333333333333,0.125,0.24890569667141577,9,11
105,"It has been four years since the arrival of Uber in Taiwan, but the authority just launched the meeting at the end of this month. Drivers cannot wait any more, said Zheng Lijia, the chairman of Taipei Driver Union.",0.441909125028932,"['却', '表示', '来', '4', '这', '才', '召开', '已', '无法', '再', '等']","['自从', '在', '后', '已经', '过', '了', '四']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1986242569521357,11,7
106,Check the video to see exactly how Mizrachi does it.,0.395801230711915,"['看看', '到底', '是', '怎么', '的']","['这个', '以', '确定', '是', '怎样', '的']",0.4,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6823663707772145,5,6
107,"Pregnant women can not only enjoy 24 hours of medical services free of charge and one-on-one inquiry with doctors, but also pay for medical counseling.",0.580232807979985,"['不仅', '可以', '和', '的', '还', '可以']","['不', '能', '获得', '的', '并', '与', '进行', '的', '而且', '还有']",0.16666666666666666,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9962690351031754,6,10
108,"A spokesperson for Sons & Daughters said they were ""shocked and devastated"" by his death.",-0.5724645499454549,"['的', '一', '表示', '他们', '对于', '的', '非常']","['一', '和', '的', '他', '的', '是', '和']",0.42857142857142855,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.7104185590760136,7,7
109,"In England and Wales, all RBS references, outside head office and the stock exchange listing, will be changed to NatWest.",0.0269380761757741,"['在', '和', '所有', '在', '及', '以外', '的', '将', '更']","['在', '和', '所有', '的', '和', '将']",0.5555555555555556,0.25,0.14285714285714285,0.0,0.8333333333333334,0.4,0.25,0.0,0.49260592207188686,9,6
110,"Shangluo Power Supply Company Danfeng County Company combines with the construction of spiritual civilization, and actively organizes the ""introduce electricity activity in the ancient town"" and Double Seventh Festival theme activities.",-1.08979182270417,"['结合', '积极', '开展', '我们', '的']","['通过', '与', '结合', '起来', '积极', '的', '以及', '双方']",0.6,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.7414496440252661,5,8
111,"Trump's critics, including 2012 Republican presidential candidate Mitt Romney and other fellow Republicans, have said his refusal raises questions about his net worth, his charitable contributions, his business dealings and various other ties, including with Russia.",-0.8307287903656191,"['的', '人', '和', '其他', '表示', '对', '其', '和', '各种', '其他', '的', '与', '的']","['的', '和', '其他', '表示', '他', '的', '了', '他', '的', '他', '的', '他', '的', '和', '各种', '其他', '联系', '与', '的']",0.7692307692307693,0.4166666666666667,0.18181818181818182,0.0,0.5263157894736842,0.2777777777777778,0.11764705882352941,0.0,0.5175208128550978,13,19
112,"On Thursday, Simone became the fourth straight American to win gold in the women's individual all-around event.",0.011318102844775,"['帮助', '在', '个人', '上', '实现']","['成为', '个人', '获得', '的', '个']",0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.9898253507520198,5,5
113,"This warms the surface and produces rain that creates a thick layer of clouds, which acts like an umbrella to shield the surface from much of the solar heating.",-0.341387507059468,"['这', '使', '并且', '产生', '了', '能够', '形成', '的', '就', '像', '是', '一', '把', '一样', '为', '了', '的']","['这', '了', '并且', '产生', '了', '一', '的', '它们', '像', '一个', '以便', '在']",0.47058823529411764,0.125,0.06666666666666667,0.0,0.6666666666666666,0.18181818181818182,0.1,0.0,0.5896090433192334,17,12
114,"Zhang Donghong also recalled, in the training test, although the results of her daughter were not the best, her rings were very stable, which is also an important reason for Zhang Binbin to attract coaches.",-0.542880976656118,"['也', '在', '虽然', '不是', '最好', '但', '的', '很', '这', '也', '是', '的', '重要']","['还', '在', '虽然', '她', '的', '的', '结果', '不是', '最好', '的', '但', '她', '的', '非常', '这', '也', '是', '的', '重要']",0.8461538461538461,0.5,0.2727272727272727,0.2,0.5789473684210527,0.3333333333333333,0.17647058823529413,0.125,0.44216700486875904,13,19
115,We had a good start and at the same time we weren't looking to do anything amazing.,-0.571665758027068,"['我们', '有', '一个', '很', '好的', '开始', '同时', '我们', '并没有', '着', '什么', '的', '大事']","['我们', '有', '一个', '很', '好的', '开始', '同时', '我们', '也', '不', '什么']",0.6923076923076923,0.5833333333333334,0.5454545454545454,0.5,0.8181818181818182,0.7,0.6666666666666666,0.625,0.3660432309478562,13,11
116,"United States' Simone Biles, left, and Aly Raisman embrace after winning gold and silver respectively for the artistic gymnastics women's individual all-around final at the 2016 Summer Olympics in Rio de Janeiro, Brazil, Thursday, Aug.",0.9251428732623348,"['来自', '的', '与', '她们', '在', '的', '的', '个人', '上', '分别', '获得', '与']","['的', '以及', '在', '分别', '于', '在', '上', '获得', '了', '个人']",0.5,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.6029507276892818,12,10
117,"In addition, the report also pointed out that in the case of economic development and inflation of Tajikistan in 2016, there are certain differences between the government and some major international financial institutions in the aspect of prediction.",0.7524341850366341,"['另外', '还', '在', '的', '和', '的', '问题', '上', '与', '一些', '主要', '的', '的', '存在', '着', '一定', '的']","['此外', '还', '在', '的', '和', '下', '和', '一些', '主要', '的', '在', '方面', '存在', '某些']",0.47058823529411764,0.3125,0.2,0.07142857142857142,0.5714285714285714,0.38461538461538464,0.25,0.09090909090909091,0.5887219538680329,17,14
